Sale_ID,Date,Customer_ID,Bike_Model,Category,Price,Quantity,Discount,Store_Location,Salesperson_ID,Payment_Method,Channel,Customer_Age,Customer_Gender,Sale_Amount,Commission
196,12/3/2023,7646.0,Hybrid Bike,Hybrid,2095.06,3.0,no ,Philadelphia,583,Cash,Store,22.0,Female,6285.18,314.259
197,10/20/2022,7991.0,Electric Bike,Electric,4153.72,5.0,yes,San Antonio,614,Debit Card,Store,22.0,Female,20768.600000000002,1038.43
198,9/29/2020,4283.0,Hybrid Bike,Hybrid,4225.44,2.0,yes,Phoenix,118,Credit Card,Online,62.0,Female,8450.88,422.544
199,10/30/2020,1606.0,Folding Bike,Road,2034.75,4.0,yes,Los Angeles,780,Cash,Store,53.0,Male,8139.0,406.95000000000005
200,8/31/2022,5333.0,Mountain Bike,Off Road,2101.32,5.0,no,Philadelphia,248,Debit Card,Store,46.0,Male,10506.6,525.33
201,8/15/2020,5502.0,Mountain Bike,Off Road,1182.71,5.0,yes,San Antonio,873,Debit Card,Store,45.0,Female,5913.55,295.6775
202,1/28/2022,5956.0,Folding Bike,Road,2371.66,1.0,yes,Chicago,261,PayPal,Online,18.0,Male,2371.66,118.583
203,6/23/2023,4313.0,Cruiser,Off Road,4469.86,2.0,yes,Philadelphia,480,Apple Pay,Online,45.0,Male,8939.72,446.986
204,2/15/2022,2195.0,BMX,Off Road,1083.25,3.0,yes,Los Angeles,414,Apple Pay,Online,39.0,Female,3249.75,162.4875
205,4/4/2024,9729.0,Road Bike,Road,3648.55,2.0,no,San Antonio,301,Apple Pay,Online,52.0,Female,7297.1,364.855
206,4/22/2024,1335.0,Cruiser,Off Road,1162.88,5.0,no,Houston,630,Google Pay,Online,31.0,Male,5814.400000000001,290.72
207,3/17/2024,8636.0,BMX,Off Road,2400.08,3.0,yes,Houston,388,Google Pay,Online,65.0,Female,7200.24,360.012
208,1/24/2022,4967.0,Electric Bike,Electric,368.38,3.0,no,San Antonio,263,Google Pay,Online,43.0,Male,1105.1399999999999,55.257
209,5/15/2023,6740.0,BMX,Off Road,715.07,3.0,no,Chicago,869,Credit Card,Online,55.0,Female,2145.21,107.26050000000001
210,2/12/2021,6102.0,Road Bike,Road,781.95,5.0,yes,New York,360,Credit Card,Online,26.0,Female,3909.75,195.4875
211,1/16/2020,1405.0,Electric Bike,Electric,2590.57,4.0,yes,Phoenix,323,Google Pay,Online,48.0,Female,10362.28,518.114
212,12/25/2022,1429.0,Road Bike,Road,283.56,4.0,no ,Philadelphia,390,Credit Card,Online,70.0,Male,1134.24,56.712
213,9/29/2022,3043.0,Hybrid Bike,Hybrid,1640.83,5.0,yes,Phoenix,869,Cash,Store,70.0,Male,8204.15,410.2075
214,7/13/2021,9930.0,Cruiser,Off Road,410.52,2.0,yes,San Antonio,743,Credit Card,Online,48.0,Male,821.04,41.052
215,4/25/2021,5266.0,Road Bike,Road,3662.45,5.0,yes,San Antonio,345,PayPal,Online,24.0,Male,18312.25,915.6125000000001
216,5/4/2024,2000.0,Mountain Bike,Off Road,3804.66,5.0,no,Chicago,325,Google Pay,Online,41.0,Male,19023.3,951.165
217,11/19/2021,1153.0,Mountain Bike,Off Road,3874.73,5.0,yes,Houston,264,Debit Card,Store,45.0,Male,19373.65,968.6825000000001
218,9/9/2022,8161.0,Road Bike,Road,3008.8,2.0,yes,Houston,467,Google Pay,Online,63.0,Male,6017.6,300.88000000000005
219,10/27/2021,8421.0,BMX,Off Road,1094.33,5.0,yes,San Antonio,220,Google Pay,Online,51.0,Female,5471.65,273.5825
220,5/4/2022,5408.0,Cruiser,Off Road,4865.96,1.0,yes,San Antonio,902,Google Pay,Online,39.0,Female,4865.96,243.298
221,6/12/2020,9977.0,BMX,Off Road,1610.41,2.0,no,Phoenix,840,Apple Pay,Online,63.0,Male,3220.82,161.04100000000003
222,1/8/2024,3177.0,BMX,Off Road,4196.42,4.0,no,San Antonio,640,Cash,Store,59.0,Female,16785.68,839.2840000000001
223,6/27/2020,4298.0,Folding Bike,Road,523.58,5.0,yes,Los Angeles,895,Debit Card,Store,69.0,Male,2617.9,130.895
224,6/13/2021,8501.0,Road Bike,Road,755.12,2.0,no,San Antonio,824,Apple Pay,Online,44.0,Male,1510.24,75.512
225,3/2/2020,9407.0,BMX,Off Road,1125.94,5.0,no,Phoenix,635,Debit Card,Store,46.0,Female,5629.700000000001,281.48500000000007
226,7/11/2022,7713.0,Electric Bike,Electric,1625.12,1.0,yes,Phoenix,983,Apple Pay,Online,19.0,Male,1625.12,81.256
227,9/5/2023,6823.0,Mountain Bike,Off Road,2295.95,1.0,yes,New York,357,Credit Card,Online,30.0,Female,2295.95,114.7975
228,5/5/2024,4181.0,Cruiser,Off Road,4792.01,1.0,no ,Philadelphia,946,Debit Card,Store,63.0,Male,4792.01,239.6005
229,8/8/2022,2388.0,Cruiser,Off Road,3953.24,5.0,yes,Los Angeles,362,Cash,Store,31.0,Male,19766.199999999997,988.31
230,11/25/2021,8293.0,Folding Bike,Road,2512.09,2.0,yes,Phoenix,712,Debit Card,Store,53.0,Male,5024.18,251.20900000000003
231,7/5/2022,2639.0,Road Bike,Road,319.66,3.0,yes,Houston,722,Google Pay,Online,37.0,Male,958.98,47.949000000000005
232,2/18/2023,8166.0,Hybrid Bike,Hybrid,2448.23,2.0,no,Houston,194,Credit Card,Online,23.0,Female,4896.46,244.823
233,5/19/2020,2217.0,BMX,Off Road,2811.37,1.0,yes,New York,439,Apple Pay,Online,54.0,Female,2811.37,140.5685
234,7/2/2021,9941.0,Cruiser,Off Road,3040.66,2.0,yes,Chicago,135,Cash,Store,51.0,Male,6081.32,304.066
235,7/2/2021,5565.0,BMX,Off Road,2452.92,2.0,yes,New York,559,Credit Card,Online,66.0,Male,4905.84,245.29200000000003
236,4/30/2020,9498.0,BMX,Off Road,926.26,5.0,yes,Philadelphia,321,Debit Card,Store,28.0,Female,4631.3,231.56500000000003
237,2/11/2022,4650.0,Hybrid Bike,Hybrid,648.11,4.0,no,Chicago,147,Debit Card,Store,37.0,Male,2592.44,129.622
238,1/10/2023,2165.0,Folding Bike,Road,3604.49,4.0,no,Chicago,190,Google Pay,Online,31.0,Male,14417.96,720.898
239,6/7/2024,6426.0,Folding Bike,Road,735.44,1.0,yes,Phoenix,723,Cash,Store,37.0,Female,735.44,36.772000000000006
240,6/9/2021,6026.0,Hybrid Bike,Hybrid,515.4,1.0,no,San Antonio,195,Credit Card,Online,25.0,Male,515.4,25.77
241,8/9/2020,1461.0,Cruiser,Off Road,3293.23,2.0,no,San Antonio,333,Cash,Store,46.0,Female,6586.46,329.32300000000004
242,2/6/2022,8623.0,Road Bike,Road,3847.77,5.0,yes,Los Angeles,899,Credit Card,Online,49.0,Female,19238.85,961.9425
243,5/13/2024,5104.0,BMX,Off Road,1589.04,2.0,yes,New York,475,Google Pay,Online,21.0,Female,3178.08,158.904
244,9/18/2022,9840.0,Mountain Bike,Off Road,4437.86,4.0,no ,Los Angeles,770,PayPal,Online,27.0,Female,17751.44,887.572
245,11/22/2021,3052.0,BMX,Off Road,334.86,2.0,yes,Chicago,989,Credit Card,Online,23.0,Male,669.72,33.486000000000004
246,9/6/2024,9559.0,Cruiser,Off Road,450.5,2.0,yes,Chicago,737,Credit Card,Online,66.0,Female,901.0,45.050000000000004
247,5/16/2022,2397.0,Hybrid Bike,Hybrid,3817.79,4.0,yes,San Antonio,245,PayPal,Online,24.0,Male,15271.16,763.558
248,6/25/2021,5287.0,BMX,Off Road,513.54,4.0,no,Philadelphia,503,Credit Card,Online,69.0,Male,2054.16,102.708
249,1/8/2023,6089.0,Electric Bike,Electric,2484.86,4.0,yes,Houston,311,PayPal,Online,57.0,Female,9939.44,496.97200000000004
250,12/31/2022,3357.0,BMX,Off Road,2578.17,4.0,yes,Phoenix,455,Cash,Store,50.0,Female,10312.68,515.634
251,4/9/2024,1101.0,Electric Bike,Electric,3512.01,1.0,yes,Los Angeles,775,Apple Pay,Online,68.0,Female,3512.01,175.6005
252,7/13/2022,7191.0,Folding Bike,Road,3792.35,2.0,yes,Philadelphia,213,Cash,Store,52.0,Female,7584.7,379.235
253,5/7/2022,5890.0,Electric Bike,Electric,4762.38,3.0,no,Chicago,629,Credit Card,Online,66.0,Female,14287.14,714.357
254,5/10/2024,8036.0,Folding Bike,Road,478.7,1.0,no,Houston,710,Google Pay,Online,46.0,Male,478.7,23.935000000000002
255,5/19/2023,6117.0,Folding Bike,Road,1745.76,5.0,yes,San Antonio,913,Debit Card,Store,52.0,Male,8728.8,436.44
256,7/15/2021,8501.0,BMX,Off Road,3866.22,5.0,no,Phoenix,888,Apple Pay,Online,57.0,Female,19331.1,966.555
257,9/20/2020,2556.0,Electric Bike,Electric,4661.88,5.0,no,New York,821,Google Pay,Online,63.0,Female,23309.4,1165.47
258,4/12/2024,4549.0,Mountain Bike,Off Road,1718.9,5.0,yes,Houston,503,Debit Card,Store,58.0,Female,8594.5,429.725
259,4/21/2020,5143.0,BMX,Off Road,3554.81,1.0,yes,San Antonio,433,Cash,Store,38.0,Male,3554.81,177.7405
260,9/22/2021,3671.0,BMX,Off Road,2264.96,5.0,no ,Phoenix,276,Credit Card,Online,68.0,Female,11324.8,566.24
261,3/26/2023,5277.0,Mountain Bike,Off Road,337.46,4.0,yes,Chicago,227,PayPal,Online,54.0,Male,1349.84,67.492
262,9/9/2022,8197.0,Mountain Bike,Off Road,4861.06,4.0,yes,Chicago,195,Google Pay,Online,55.0,Female,19444.24,972.2120000000001
263,1/29/2023,2354.0,Electric Bike,Electric,2958.72,1.0,yes,San Antonio,442,Apple Pay,Online,24.0,Male,2958.72,147.936
264,1/26/2023,8115.0,Folding Bike,Road,4967.05,5.0,no,New York,712,Debit Card,Store,37.0,Male,24835.25,1241.7625
265,2/1/2023,1789.0,Cruiser,Off Road,3283.14,1.0,yes,Los Angeles,564,Google Pay,Online,66.0,Male,3283.14,164.157
266,8/27/2021,4224.0,Hybrid Bike,Hybrid,1827.86,3.0,yes,Phoenix,769,Cash,Store,22.0,Male,5483.58,274.17900000000003
267,9/30/2020,7808.0,Mountain Bike,Off Road,4939.89,3.0,yes,Phoenix,246,Credit Card,Online,43.0,Male,14819.670000000002,740.9835000000002
268,9/20/2021,6322.0,BMX,Off Road,4386.24,3.0,yes,Phoenix,153,Google Pay,Online,31.0,Male,13158.72,657.936
269,3/26/2021,8374.0,Hybrid Bike,Hybrid,2817.24,5.0,no,Houston,505,Apple Pay,Online,24.0,Male,14086.199999999999,704.31
270,10/2/2020,5653.0,Electric Bike,Electric,4734.5,2.0,no,Los Angeles,947,Debit Card,Store,51.0,Male,9469.0,473.45000000000005
271,4/26/2021,9886.0,Road Bike,Road,1944.74,1.0,yes,Houston,946,Apple Pay,Online,50.0,Male,1944.74,97.23700000000001
272,10/1/2021,3820.0,Electric Bike,Electric,2332.86,3.0,no,Philadelphia,179,Cash,Store,35.0,Female,6998.58,349.92900000000003
273,10/4/2023,7023.0,BMX,Off Road,4594.9,5.0,no,New York,912,Debit Card,Store,23.0,Male,22974.5,1148.7250000000001
274,7/4/2021,4479.0,Electric Bike,Electric,3085.52,5.0,yes,New York,615,PayPal,Online,68.0,Female,15427.6,771.3800000000001
275,12/29/2022,4773.0,BMX,Off Road,1548.07,2.0,yes,New York,931,Google Pay,Online,21.0,Female,3096.14,154.80700000000002
276,6/11/2020,3350.0,Cruiser,Off Road,3587.22,3.0,no ,Los Angeles,663,Credit Card,Online,62.0,Female,10761.66,538.083
277,9/2/2023,9607.0,Road Bike,Road,2693.1,5.0,yes,Phoenix,207,Credit Card,Online,54.0,Female,13465.5,673.2750000000001
278,9/3/2021,2187.0,Folding Bike,Road,3595.46,4.0,yes,Los Angeles,360,PayPal,Online,53.0,Female,14381.84,719.0920000000001
279,6/22/2021,9631.0,Road Bike,Road,1947.49,1.0,yes,Los Angeles,408,PayPal,Online,21.0,Female,1947.49,97.37450000000001
280,4/29/2024,4547.0,Hybrid Bike,Hybrid,2988.5,5.0,no,San Antonio,202,Apple Pay,Online,25.0,Male,14942.5,747.125
281,9/2/2024,6960.0,BMX,Off Road,2206.05,2.0,yes,San Antonio,497,Apple Pay,Online,62.0,Male,4412.1,220.60500000000002
282,3/27/2022,2397.0,Hybrid Bike,Hybrid,2862.3,4.0,yes,San Antonio,264,Google Pay,Online,27.0,Female,11449.2,572.46
283,2/19/2022,7086.0,Cruiser,Off Road,3602.07,3.0,yes,Chicago,603,Google Pay,Online,65.0,Male,10806.210000000001,540.3105
284,9/21/2022,2224.0,Hybrid Bike,Hybrid,2726.48,3.0,yes,New York,581,Credit Card,Online,18.0,Male,8179.4400000000005,408.97200000000004
285,3/26/2023,4276.0,BMX,Off Road,3906.09,4.0,no,New York,438,PayPal,Online,60.0,Female,15624.36,781.2180000000001
286,11/17/2021,6577.0,Road Bike,Road,4060.39,5.0,no,Philadelphia,560,Cash,Store,46.0,Female,20301.95,1015.0975000000001
287,2/1/2021,8515.0,Electric Bike,Electric,3312.4,3.0,yes,Houston,650,PayPal,Online,62.0,Male,9937.2,496.86000000000007
288,6/6/2021,2614.0,Hybrid Bike,Hybrid,3467.04,2.0,no,New York,554,Credit Card,Online,23.0,Male,6934.08,346.704
289,3/16/2022,6445.0,Cruiser,Off Road,745.81,2.0,no,Chicago,870,Google Pay,Online,28.0,Male,1491.62,74.581
290,1/29/2021,3932.0,BMX,Off Road,2555.01,2.0,yes,New York,742,PayPal,Online,52.0,Female,5110.02,255.50100000000003
291,3/9/2020,4367.0,Road Bike,Road,4836.45,1.0,yes,Chicago,721,Cash,Store,31.0,Female,4836.45,241.8225
292,11/21/2022,1533.0,Electric Bike,Electric,3535.13,3.0,no ,Los Angeles,971,PayPal,Online,56.0,Male,10605.39,530.2695
293,2/11/2021,8777.0,Electric Bike,Electric,1780.97,2.0,yes,Philadelphia,883,PayPal,Online,44.0,Male,3561.94,178.097
294,5/28/2024,3531.0,Road Bike,Road,4497.54,2.0,yes,Los Angeles,690,PayPal,Online,21.0,Female,8995.08,449.754
295,6/6/2024,9238.0,Electric Bike,Electric,847.53,1.0,yes,Philadelphia,100,PayPal,Online,62.0,Male,847.53,42.3765
296,6/5/2022,6051.0,BMX,Off Road,3295.92,2.0,no,Houston,504,Google Pay,Online,28.0,Male,6591.84,329.59200000000004
297,2/5/2024,1387.0,Folding Bike,Road,1443.72,1.0,yes,New York,915,Debit Card,Store,38.0,Male,1443.72,72.186
298,9/9/2022,1737.0,BMX,Off Road,511.63,4.0,yes,Phoenix,507,Credit Card,Online,42.0,Female,2046.52,102.32600000000001
299,11/28/2023,2521.0,Electric Bike,Electric,3812.17,4.0,yes,New York,969,Credit Card,Online,52.0,Female,15248.68,762.4340000000001
300,5/15/2020,8759.0,Electric Bike,Electric,4373.78,5.0,yes,Chicago,868,PayPal,Online,35.0,Female,21868.899999999998,1093.445
301,3/31/2021,6083.0,Cruiser,Off Road,3232.01,5.0,no,Houston,177,Cash,Store,61.0,Male,16160.050000000001,808.0025
302,8/20/2022,6897.0,Hybrid Bike,Hybrid,4369.49,1.0,no,Phoenix,405,PayPal,Online,56.0,Female,4369.49,218.4745
303,6/16/2024,1907.0,Electric Bike,Electric,2628.99,3.0,yes,Philadelphia,707,PayPal,Online,38.0,Male,7886.969999999999,394.3485
304,4/6/2020,6309.0,Cruiser,Off Road,2801.53,2.0,no,Chicago,193,Apple Pay,Online,63.0,Female,5603.06,280.153
305,5/21/2024,5217.0,Cruiser,Off Road,4500.6,1.0,no,Philadelphia,167,PayPal,Online,46.0,Female,4500.6,225.03000000000003
306,4/26/2024,2701.0,Hybrid Bike,Hybrid,1509.5,2.0,yes,Chicago,421,PayPal,Online,70.0,Female,3019.0,150.95000000000002
307,7/25/2020,8697.0,Electric Bike,Electric,1192.57,2.0,yes,Los Angeles,317,Apple Pay,Online,41.0,Female,2385.14,119.257
308,7/1/2024,4513.0,Electric Bike,Electric,4783.61,1.0,no ,Philadelphia,291,Credit Card,Online,61.0,Male,4783.61,239.1805
309,7/21/2021,1754.0,Road Bike,Road,1766.24,4.0,yes,San Antonio,105,Google Pay,Online,29.0,Male,7064.96,353.24800000000005
310,8/20/2021,6019.0,BMX,Off Road,4722.81,5.0,yes,San Antonio,461,Cash,Store,30.0,Female,23614.050000000003,1180.7025
311,8/14/2022,2212.0,Mountain Bike,Off Road,2398.1,4.0,yes,Chicago,241,Credit Card,Online,59.0,Female,9592.4,479.62
312,3/20/2024,8304.0,Road Bike,Road,2778.65,4.0,no,New York,566,PayPal,Online,40.0,Female,11114.6,555.73
313,2/2/2021,2797.0,Cruiser,Off Road,3074.81,4.0,yes,New York,237,Debit Card,Store,22.0,Male,12299.24,614.962
314,10/8/2022,6703.0,Road Bike,Road,1452.41,5.0,yes,New York,488,PayPal,Online,51.0,Male,7262.05,363.1025
315,2/2/2020,1997.0,Mountain Bike,Off Road,2284.98,2.0,yes,New York,693,Credit Card,Online,63.0,Male,4569.96,228.49800000000002
316,1/30/2020,2955.0,Hybrid Bike,Hybrid,4810.53,4.0,yes,Philadelphia,280,Cash,Store,37.0,Male,19242.12,962.106
317,1/9/2020,2268.0,BMX,Off Road,2006.48,4.0,no,Houston,701,Google Pay,Online,41.0,Male,8025.92,401.29600000000005
318,7/30/2020,2373.0,Hybrid Bike,Hybrid,2270.93,5.0,no,Houston,983,Google Pay,Online,39.0,Female,11354.65,567.7325
319,1/8/2021,6461.0,Road Bike,Road,3937.53,4.0,yes,New York,758,PayPal,Online,61.0,Female,15750.12,787.5060000000001
320,5/11/2021,1607.0,Road Bike,Road,1916.6,4.0,no,Phoenix,440,Apple Pay,Online,61.0,Male,7666.4,383.32
321,1/12/2023,1138.0,Road Bike,Road,2988.63,3.0,no,Philadelphia,719,Debit Card,Store,29.0,Female,8965.89,448.29449999999997
322,11/6/2020,1242.0,Electric Bike,Electric,2091.53,1.0,yes,Houston,483,Cash,Store,20.0,Male,2091.53,104.57650000000001
323,3/9/2021,5152.0,Hybrid Bike,Hybrid,868.14,2.0,yes,Chicago,776,Debit Card,Store,54.0,Male,1736.28,86.81400000000001
324,8/8/2020,8193.0,Folding Bike,Road,292.99,5.0,no ,New York,775,PayPal,Online,52.0,Female,1464.95,73.2475
325,8/30/2021,5273.0,Electric Bike,Electric,2537.85,2.0,yes,Phoenix,365,Cash,Store,49.0,Female,5075.7,253.785
326,12/25/2023,3807.0,Electric Bike,Electric,2780.54,1.0,yes,Chicago,348,Credit Card,Online,31.0,Female,2780.54,139.02700000000002
327,9/6/2022,7736.0,Cruiser,Off Road,3516.98,4.0,yes,Houston,477,Debit Card,Store,33.0,Female,14067.92,703.3960000000001
328,10/19/2021,9237.0,Cruiser,Off Road,2176.52,3.0,no,Philadelphia,555,Cash,Store,46.0,Male,6529.5599999999995,326.478
329,2/2/2024,8390.0,Mountain Bike,Off Road,1665.59,4.0,yes,Phoenix,917,Debit Card,Store,61.0,Male,6662.36,333.118
330,10/10/2023,9559.0,BMX,Off Road,4910.12,3.0,yes,New York,750,Debit Card,Store,27.0,Female,14730.36,736.518
331,3/1/2022,7470.0,Cruiser,Off Road,1421.54,5.0,yes,Los Angeles,453,Cash,Store,50.0,Female,7107.7,355.385
332,10/28/2022,1643.0,Road Bike,Road,4207.44,1.0,yes,Phoenix,343,Cash,Store,63.0,Male,4207.44,210.37199999999999
333,3/26/2024,4853.0,Electric Bike,Electric,2144.48,1.0,no,Phoenix,481,Debit Card,Store,60.0,Male,2144.48,107.224
334,6/8/2023,1650.0,Electric Bike,Electric,2649.84,4.0,no,Houston,812,Apple Pay,Online,29.0,Female,10599.36,529.9680000000001
335,8/5/2021,3281.0,Road Bike,Road,3315.76,3.0,yes,Phoenix,361,PayPal,Online,37.0,Male,9947.28,497.36400000000003
336,1/5/2020,9391.0,Hybrid Bike,Hybrid,810.55,5.0,no,Chicago,361,Debit Card,Store,46.0,Female,4052.75,202.63750000000002
337,12/25/2022,6574.0,Cruiser,Off Road,236.95,3.0,no,Phoenix,396,PayPal,Online,64.0,Male,710.8499999999999,35.5425
338,5/12/2023,9255.0,Road Bike,Road,1185.57,1.0,yes,San Antonio,963,Cash,Store,36.0,Female,1185.57,59.2785
339,8/29/2023,2033.0,BMX,Off Road,1037.59,2.0,yes,Chicago,155,Credit Card,Online,38.0,Male,2075.18,103.759
340,2/23/2022,7893.0,Cruiser,Off Road,2502.52,4.0,no ,Houston,477,PayPal,Online,24.0,Male,10010.08,500.504
341,12/16/2023,9919.0,Road Bike,Road,3781.23,2.0,yes,Chicago,881,Google Pay,Online,31.0,Female,7562.46,378.12300000000005
342,4/24/2022,1099.0,BMX,Off Road,589.43,5.0,yes,Los Angeles,517,Debit Card,Store,45.0,Male,2947.1499999999996,147.3575
343,11/4/2023,9968.0,Hybrid Bike,Hybrid,3273.44,3.0,yes,Philadelphia,518,Debit Card,Store,64.0,Male,9820.32,491.016
344,10/28/2020,2505.0,Mountain Bike,Off Road,1561.01,5.0,no,Phoenix,709,Debit Card,Store,56.0,Male,7805.05,390.25250000000005
345,11/23/2021,6448.0,Cruiser,Off Road,2604.75,2.0,yes,New York,577,Cash,Store,69.0,Male,5209.5,260.475
346,7/16/2023,8867.0,Road Bike,Road,3829.16,4.0,yes,Philadelphia,669,PayPal,Online,47.0,Male,15316.64,765.832
347,7/8/2020,5051.0,Road Bike,Road,1001.22,5.0,yes,Los Angeles,455,Credit Card,Online,29.0,Female,5006.1,250.30500000000004
348,5/10/2024,5809.0,Cruiser,Off Road,4626.4,1.0,yes,San Antonio,221,Cash,Store,44.0,Female,4626.4,231.32
349,7/10/2021,7205.0,Road Bike,Road,465.74,4.0,no,San Antonio,140,Cash,Store,38.0,Female,1862.96,93.14800000000001
350,5/24/2024,3264.0,Folding Bike,Road,4955.75,5.0,no,Chicago,377,Apple Pay,Online,64.0,Male,24778.75,1238.9375
351,5/22/2021,7349.0,Electric Bike,Electric,439.68,2.0,yes,San Antonio,707,Google Pay,Online,51.0,Female,879.36,43.968
352,11/3/2021,2118.0,BMX,Off Road,2360.21,2.0,no,San Antonio,353,Credit Card,Online,63.0,Female,4720.42,236.02100000000002
353,5/29/2021,8558.0,Folding Bike,Road,1767.64,4.0,no,San Antonio,278,Credit Card,Online,19.0,Male,7070.56,353.528
354,4/19/2021,8379.0,Folding Bike,Road,639.36,3.0,yes,Phoenix,145,Debit Card,Store,33.0,Male,1918.08,95.904
355,12/12/2020,7117.0,Hybrid Bike,Hybrid,4886.68,,yes,San Antonio,404,PayPal,Online,18.0,Male,,
356,4/15/2023,7014.0,Cruiser,Off Road,2742.86,,no ,San Antonio,606,Credit Card,Online,45.0,Female,,
357,12/26/2022,3340.0,Hybrid Bike,Hybrid,3557.39,,yes,Philadelphia,721,Cash,Store,68.0,Female,,
358,11/13/2023,5527.0,Hybrid Bike,Hybrid,588.35,,yes,Los Angeles,425,Google Pay,Online,58.0,Female,,
359,7/27/2021,8986.0,Road Bike,Road,3953.45,,yes,Philadelphia,562,Apple Pay,Online,60.0,Female,,
360,12/2/2022,7016.0,Folding Bike,Road,4587.16,2.0,no,Philadelphia,492,Credit Card,Online,54.0,Male,9174.32,458.716
361,12/21/2023,2430.0,Mountain Bike,Off Road,2537.45,1.0,yes,Los Angeles,413,Debit Card,Store,67.0,Female,2537.45,126.8725
362,10/14/2023,2554.0,Road Bike,Road,4826.35,4.0,yes,San Antonio,859,Apple Pay,Online,29.0,Male,19305.4,965.2700000000001
363,12/26/2023,2263.0,Road Bike,Road,,4.0,yes,Phoenix,333,Debit Card,Store,53.0,Male,,
364,9/29/2022,3148.0,Folding Bike,Road,,3.0,yes,Philadelphia,875,Debit Card,Store,46.0,Female,,
365,5/9/2024,6344.0,Road Bike,Road,,1.0,no,Los Angeles,549,Credit Card,Online,38.0,Male,,
366,9/16/2022,9700.0,Mountain Bike,Off Road,,3.0,no,Philadelphia,127,PayPal,Online,43.0,Male,,
367,7/21/2020,3715.0,Mountain Bike,Off Road,,2.0,yes,San Antonio,550,Apple Pay,Online,57.0,Female,,
368,1/1/2021,5448.0,Hybrid Bike,Hybrid,,3.0,no,Phoenix,780,Debit Card,Store,54.0,Male,,
369,5/25/2022,1396.0,Folding Bike,Road,,2.0,no,Chicago,171,Apple Pay,Online,66.0,Male,,
370,4/1/2023,2593.0,Electric Bike,Electric,,1.0,yes,San Antonio,875,Debit Card,Store,49.0,Female,,
371,1/14/2022,7273.0,Road Bike,Road,,3.0,yes,Philadelphia,295,Cash,Store,70.0,Male,,
372,1/14/2021,1736.0,BMX,Off Road,,2.0,no ,Los Angeles,837,Debit Card,Store,57.0,Male,,
373,5/19/2023,2012.0,Cruiser,Off Road,,4.0,yes,Los Angeles,515,PayPal,Online,32.0,Male,,
374,8/8/2023,6855.0,Electric Bike,Electric,,1.0,yes,New York,971,Google Pay,Online,64.0,Female,,
375,8/18/2021,9820.0,Electric Bike,Electric,,1.0,yes,Chicago,894,Debit Card,Store,20.0,Female,,
376,6/29/2023,4798.0,BMX,Off Road,4075.82,1.0,no,Chicago,484,Debit Card,Store,61.0,Female,4075.82,203.79100000000003
377,5/13/2021,9888.0,Road Bike,Road,4852.01,3.0,yes,Phoenix,210,Apple Pay,Online,27.0,Female,14556.03,727.8015
378,4/28/2023,2994.0,Mountain Bike,Off Road,3233.25,2.0,yes,San Antonio,841,Credit Card,Online,48.0,Female,6466.5,323.32500000000005
379,8/10/2022,8292.0,Folding Bike,Road,1684.07,1.0,yes,San Antonio,124,Debit Card,Store,44.0,Female,1684.07,84.2035
380,8/18/2022,8017.0,BMX,Off Road,2813.97,3.0,yes,Los Angeles,825,PayPal,Online,43.0,Female,8441.91,422.0955
381,12/14/2020,8164.0,BMX,Off Road,3359.4,2.0,no,Chicago,693,Debit Card,Store,55.0,Male,6718.8,335.94000000000005
382,4/12/2024,1593.0,Folding Bike,Road,341.31,1.0,no,New York,681,Debit Card,Store,35.0,Female,341.31,17.0655
383,1/27/2023,7819.0,Road Bike,Road,2022.68,5.0,yes,Phoenix,915,Debit Card,Store,22.0,Female,10113.4,505.67
384,9/26/2022,9709.0,Road Bike,Road,2123.25,3.0,no,Chicago,615,Debit Card,Store,19.0,Female,6369.75,318.4875
385,6/24/2024,5682.0,Mountain Bike,Off Road,3939.96,4.0,no,Chicago,955,PayPal,Online,65.0,Female,15759.84,787.9920000000001
386,10/15/2022,1364.0,Cruiser,Off Road,3950.98,1.0,yes,Chicago,898,Debit Card,Store,31.0,Male,3950.98,197.549
387,2/11/2022,1051.0,Folding Bike,Road,1383.64,2.0,yes,New York,238,Google Pay,Online,28.0,Female,2767.28,138.364
388,10/9/2021,5172.0,Cruiser,Off Road,2637.73,5.0,no ,Phoenix,547,Google Pay,Online,49.0,Female,13188.65,659.4325
389,1/12/2021,1003.0,BMX,Off Road,241.89,1.0,yes,San Antonio,132,Debit Card,Store,24.0,Male,241.89,12.0945
390,8/14/2021,5014.0,Electric Bike,Electric,3723.9,5.0,yes,New York,743,PayPal,Online,65.0,Female,18619.5,930.975
391,7/15/2023,9369.0,Folding Bike,Road,3759.94,5.0,yes,Philadelphia,124,Apple Pay,Online,31.0,Female,18799.7,939.9850000000001
